STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
TG,Khammam,Penuballi,Penuballi,17.20888889,80.78055556,Annapareddipalli,"Dug Well",W03835,1997,6.54,6.71,8.22,7.56
TG,Khammam,Aswapuram,Aswapuram,17.85444444,80.89527778,Dummagudem,"Dug Well",W04034,1997,8.99,10,10.21,10.77
TG,Khammam,Chandrugonda,Chandrugonda,17.375,80.63333333,Chandragonda,"Dug Well",W04035,1997,6.9,4.9,6.61,7.77
TG,Khammam,Chandrugonda,Chandrugonda,17.31666667,80.73333333,Erragunta,"Dug Well",W04036,1997,5.13,2.8,4.75,5.79
TG,Khammam,Chintur,Chintur,17.75,81.58333333,Chinturu,"Dug Well",W04038,1997,3.46,5.39,5.18,7.13
TG,Khammam,Chintur,Chintur,17.75444444,81.17138889,Edugarallapalli,"Dug Well",W04039,1997,9.54,6.06,6.07,7.82
TG,Khammam,Dammapeta,Dammapeta,17.25944444,81.0125,Dhammapeta,"Dug Well",W04040,1997,1.88,4.18,3.38,4.65
TG,Khammam,Dummagudem,Dummagudem,17.78333333,80.9,Etapaka(bh),"Bore Well",W04041,1997,13.21,8.19,8.83,4.57
TG,Khammam,Pinapaka,Pinapaka,18.125,80.725,Edira,"Dug Well",W04043,1997,4.9,5.8,5.07,9.22
TG,Khammam,Burgampahad,Burgampahad,17.66666667,80.88333333,Badrachalam,"Dug Well",W03914,1997,10.15,7.03,9.53,11.41
TG,Khammam,Bayyaram,Bayyaram,17.6,80.15,Gandhampally,"Dug Well",W04281,1997,8.02,4.89,5.72,8.27
TG,Khammam,Garla,Garla,17.49166667,80.14583333,Kunavaram-1,"Dug Well",W04288,1997,4.68,3.16,NA,5.42
TG,Khammam,Julurpad,Julurpad,17.49166667,80.50833333,Sujatanagaram,"Dug Well",W04806,1997,7.95,5.03,7.45,8.57
TG,Khammam,Dammapeta,Dammapeta,17.34583333,80.96666667,Patwarigudem,"Dug Well",W04800,1996,NA,8.98,NA,NA
TG,Khammam,Khammam(r),Khammam(r),17.23333333,80.13333333,Khammam,"Dug Well",W04291,1996,NA,'0.75,NA,NA
TG,Khammam,Julurpad,Julurpad,17.49166667,80.50833333,Sujatanagaram,"Dug Well",W04806,1996,4.3,4.1,6.04,8.4
TG,Khammam,Kusumanchi,Kusumanchi,17.225,80.05,Tallampad,"Dug Well",W04807,1996,2.4,2.55,2.5,5.55
TG,Khammam,Penuballi,Penuballi,17.20694444,80.76388889,Sattupalle(pn),"Bore Well",W04810,1996,1.31,4.04,2.3,6.6
TG,Khammam,Penuballi,Penuballi,17.25416667,80.76972222,Sitarampuram,"Dug Well",W04811,1996,1.09,2.36,2.89,4.94
TG,Khammam,Talada,Thallada,17.21666667,80.425,Tallada,"Dug Well",W04815,1996,'0.33,2.95,1.27,6.42
TG,Khammam,Tekulapalli,Tekulapalli,17.56666667,80.5,Tekulapally,"Dug Well",W04818,1996,6.6,8.4,8.12,11.62
TG,Khammam,Tirumalayapalem,Tirumalalayapelm,17.29083333,79.92388889,Nayakangudem1,"Dug Well",W04819,1996,4.91,4.16,3.16,5.13
TG,Khammam,Warangal,Madhira,16.91666667,80.35694444,Sampathnagar,"Dug Well",W04820,1996,3.87,4.3,3.57,5.77
TG,Khammam,Wazeed,Wazeedu,18.375,80.53333333,Pragallapalle,"Dug Well",W04821,1996,1.25,6.1,1.56,9.66
TG,Khammam,Wazeed,Wazeedu,18.3,80.55,Venkatapuram2,"Dug Well",W04822,1996,4.6,8.9,7.02,11.81
TG,Khammam,Yellandu,Yellandu,17.61611111,80.35416667,Yellanadu,"Dug Well",W04823,1996,4.61,4.36,4.21,4.83
TG,Khammam,Yerrupalem,Yerrupalem,16.83333333,80.47222222,Yerrupalem,"Dug Well",W04826,1996,NA,5.65,NA,NA
TG,Khammam,Kothagudem,Kothagudem,17.54583333,80.65,Kottagudem,"Dug Well",W04295,1996,4.16,5.14,4.04,6.93
TG,Khammam,Kunavaram,Kunavaram,17.58333333,81.25,Kunavaram-2,"Dug Well",W04297,1996,5.74,5.89,5.49,7.02
TG,Khammam,Malkalapalli,Mulakalapalli,17.43333333,80.875,Jagannathapuram,"Dug Well",W04298,1996,2.71,3.66,2.51,6.64
TG,Khammam,Palvancha,Palwancha,17.59444444,80.71666667,Kesavapuram,"Dug Well",W04299,1996,1.95,3.84,2.49,7.89
TG,Khammam,Santhupalli,Sathupalli,17.1825,80.89305556,Gangavaram2,"Dug Well",W04300,1996,'0.08,4.85,2.61,7.15
TG,Khammam,Santhupalli,Sathupalli,17.21666667,80.86666667,Kistaram,"Dug Well",W04301,1996,'0.6,2.2,2.88,7.8
TG,Khammam,Talada,Thallada,17.21138889,80.53388889,Kallur1,"Dug Well",W04302,1996,'0.03,2,'0.9,4.81
TG,Khammam,Aswaraopet,Aswaraopet,17.49444444,81.15,Lankapally,"Dug Well",W04788,1996,'0.1,5.35,'0.68,5.49
TG,Khammam,Aswaraopet,Aswaraopet,17.33333333,81.15,Vinayakapuram,"Dug Well",W04789,1996,5.5,6.65,5.64,5.33
TG,Khammam,Bayyaram,Bayyaram,17.56666667,80.24166667,Nehrunagar,"Dug Well",W04790,1996,2.6,6.65,6.65,9.97
TG,Khammam,Bhadrachalam,Bhadrachalam,17.73333333,81.1,Lakshmipuram,"Dug Well",W04791,1996,3.9,4.5,5.22,7.62
TG,Khammam,Bhadrachalam,Bhadrachalam,17.65444444,81.07611111,Thotapally,"Dug Well",W04792,1996,4.02,7.82,4.21,11.1
TG,Khammam,Cherla,Dummagudem,17.91666667,80.91666667,Parnasala,"Dug Well",W04793,1996,6.85,8.3,8.95,9.6
TG,Khammam,Cherla,Cherla,18.03333333,80.85,Tegad,"Dug Well",W04795,1996,5.57,5.22,10,12.81
TG,Khammam,Chintur,Chintur,17.74166667,81.52333333,Lakkavaram,"Dug Well",W04796,1996,2.91,4.3,4.67,7.42
TG,Khammam,Chintur,Chintur,17.83333333,81.66666667,Mothugundam,"Dug Well",W04797,1996,NA,3.55,'0.92,2.86
TG,Khammam,Chintur,Chintur,17.775,81.28611111,Sarivela,"Dug Well",W04799,1996,2.3,3,3.08,5.04
TG,Khammam,Aswaraopet,Aswaraopet,17.24777778,81.10833333,Ashwaraopet,"Dug Well",W03832,1996,1.84,7.51,5.76,10.94
TG,Khammam,Aswaraopet,Aswaraopet,17.39583333,81.08333333,Aspaka,"Dug Well",W03833,1996,6.9,3.25,2.33,6.11
TG,Khammam,Penuballi,Penuballi,17.20888889,80.78055556,Annapareddipalli,"Dug Well",W03835,1996,4.08,2.7,5.82,9.48
TG,Khammam,Aswapuram,Aswapuram,17.85444444,80.89527778,Dummagudem,"Dug Well",W04034,1996,'0.1,5.15,9.5,10
TG,Khammam,Chandrugonda,Chandrugonda,17.375,80.63333333,Chandragonda,"Dug Well",W04035,1996,3.85,4.5,3.92,9.21
TG,Khammam,Chandrugonda,Chandrugonda,17.31666667,80.73333333,Erragunta,"Dug Well",W04036,1996,1.54,3.57,1.64,6.59
TG,Khammam,Chintur,Chintur,17.75,81.58333333,Chinturu,"Dug Well",W04038,1996,2.94,6.71,3.31,6.74
TG,Khammam,Chintur,Chintur,17.75444444,81.17138889,Edugarallapalli,"Dug Well",W04039,1996,3.7,4.6,4.86,7.05
TG,Khammam,Dammapeta,Dammapeta,17.25944444,81.0125,Dhammapeta,"Dug Well",W04040,1996,'0.38,3.83,3.33,6.93
TG,Khammam,Dummagudem,Dummagudem,17.78333333,80.9,Etapaka(bh),"Bore Well",W04041,1996,4.55,6.91,5.81,8.77
TG,Khammam,Pinapaka,Pinapaka,18.125,80.725,Edira,"Dug Well",W04043,1996,1.02,3.2,3.52,7.44
TG,Khammam,Burgampahad,Burgampahad,17.66666667,80.88333333,Badrachalam,"Dug Well",W03914,1996,2.57,7.18,4.3,11.12
TG,Khammam,Bayyaram,Bayyaram,17.6,80.15,Gandhampally,"Dug Well",W04281,1996,2.65,4.6,2.81,8.07
TG,Khammam,Garla,Garla,17.49166667,80.14583333,Kunavaram-1,"Dug Well",W04288,1996,'0.96,2.35,2.13,4.98
TG,Khammam,Julurpad,Julurpad,17.4,80.5,Jalurpadu,"Dug Well",W04289,1996,NA,8.2,NA,NA
TG,Khammam,Kamepalli,Kamepalli,17.42083333,80.25416667,Kothalingala,"Dug Well",W04290,1996,'0.67,5.14,5.66,NA
TG,Khammam,Enkur,Enkur,17.37916667,80.38055556,Rajalingala,"Dug Well",W04805,1996,2.85,6.9,5.74,8.17
